品牌索引,品牌名称,车系名称,品牌ID,车系ID,汽车型号,发动机型号,气缸数,气缸排列形式,气门数,排量,环保标准,燃料形式,燃油标号,变速箱,上市时间,整车质保,座位数（个）
G,GMC,GMC,112,980,SAVANA 2017款 G660 148.00万,,8,V,4,5999,IV(V),汽油,95,6挡手自一体,2017.03,三6万公里,7
G,GMC,GMC,112,980,SAVANA 2017款 2500S 至尊 158.80万,,8,V,4,5999,IV(V),汽油,95,6挡手自一体,2017.03,三6万公里,7
G,GMC,GMC,112,980,SAVANA 2017款 6.0L G550S 166.00万,GM Vortec V8,8,V,4,5967,IV(V),汽油,95,6挡手自一体,2017.02,三6万公里,7
G,GMC,GMC,112,980,SAVANA 2017款 6.0L G660S 天幕 168.00万,GM Vortec V8,8,V,4,5967,IV(V),汽油,95,6挡手自一体,2017.02,三6万公里,7
G,GMC,GMC,112,980,SAVANA 2016款 5.3L 1500 两驱运动 88.00万,,8,V,4,5328,IV(V),汽油,95,4挡自动,2015.12,三6万公里,7
G,GMC,GMC,112,980,SAVANA 2016款 5.3L 1500 四驱运动 108.00万,,8,V,4,5328,IV(V),汽油,95,4挡自动,2015.12,三6万公里,7
G,GMC,GMC,112,2355,SIERRA 2018款 1500 62.80万,Ecotec3,8,V,4,5328,V,汽油,95,6挡手自一体,2018.03,三6万公里,5
G,GMC,GMC,112,2355,SIERRA 2018款 1500 尊享 68.80万,Ecotec3,8,V,4,5328,V,汽油,95,8挡手自一体,2018.03,三6万公里,5
G,GMC,GMC,112,2355,SIERRA 2018款 1500 DENALI至尊 76.80万,Ecotec3,8,V,4,6162,V,汽油,95,8挡手自一体,2018.03,三6万公里,5
G,GMC,GMC,112,2355,SIERRA 2017款 62.80万,Ecotec3,8,V,4,5328,V,汽油,95,8挡手自一体,2017.06,三6万公里,5
G,GMC,GMC,112,2355,SIERRA 2017款 DENALI顶配 75.80万,Ecotec3,8,V,4,6162,V,汽油,95,8挡手自一体,2017.06,三6万公里,5
G,GMC,GMC,112,947,YUKON 2018款 5.3L 白宫一 礼宾车 238.00万,,8,V,4,5328,V,汽油,95,6挡手自一体,2018.05,三6万公里,6
G,GMC,GMC,112,947,YUKON 2018款 6.2L DENALI至尊 4WD 155.00万,,8,V,4,6162,V,汽油,95,10挡手自一体,2018.03,三6万公里,7
G,GMC,GMC,112,947,YUKON 2018款 6.2L DENALI至尊长轴 4WD 158.00万,,8,V,4,6162,V,汽油,95,10挡手自一体,2018.03,三6万公里,7
G,GMC,GMC,112,947,YUKON 2016款 5.3L 尊享 4WD 128.00万,,8,V,4,,V,汽油,95,6挡手自一体,2016.04,三6万公里,7
G,GMC,GMC,112,947,YUKON 2016款 5.3L XL尊享加长 4WD 138.00万,,8,V,4,,V,汽油,95,6挡手自一体,2016.04,三6万公里,7
G,GMC,GMC,112,947,YUKON 2016款 6.2L DENALI至尊 4WD 158.00万,,8,V,4,,V,汽油,95,8挡手自一体,2016.04,三6万公里,7
G,GMC,GMC,112,947,YUKON 2016款 6.2L XL DENALI至尊加长 4WD 166.00万,,8,V,4,,V,汽油,95,8挡手自一体,2016.04,三6万公里,7
G,GMC,GMC,112,947,YUKON 2015款 5.3L 2WD 118.80万,,8,V,4,,V,汽油,95,6挡手自一体,2015.01,待查,7
G,GMC,GMC,112,947,YUKON 2015款 5.3L XL SLE 4WD 138.00万,,8,V,4,,V,汽油,95,6挡手自一体,2015.01,待查,7
G,GMC,GMC,112,947,YUKON 2015款 5.3L XL SLT 4WD 148.80万,,8,V,4,,V,汽油,95,6挡手自一体,2015.01,待查,7
G,GMC,GMC,112,947,YUKON 2015款 6.2L DENALI 4WD 158.00万,,8,V,4,,V,汽油,95,8挡手自一体,2015.01,待查,7
G,GMC,GMC,112,947,YUKON 2015款 6.2L XL DENALI 4WD 168.00万,,8,V,4,,V,汽油,95,8挡手自一体,2015.01,待查,7
G,观致,观致汽车,152,2974,3 2018款 三厢 1.6L 手动领先型 9.89万,,4,L,4,1598,V,汽油,92,6挡手动,2018.01,三10万公里,5
G,观致,观致汽车,152,2974,3 2018款 三厢 1.6L 自动领先型 10.59万,,4,L,4,1598,V,汽油,92,6挡双离合,2018.01,三10万公里,5
G,观致,观致汽车,152,2974,3 2018款 三厢 1.6L 自动尊享型 12.09万,,4,L,4,1598,V,汽油,92,6挡双离合,,三10万公里,5
G,观致,观致汽车,152,2974,3 2018款 三厢 1.6L 自动尊贵型 12.99万,,4,L,4,1598,V,汽油,92,6挡双离合,2018.01,三10万公里,5
G,观致,观致汽车,152,2974,3 2018款 三厢 1.6T 自动旗舰型 15.19万,,4,L,4,1598,V,汽油,92,6挡双离合,2018.01,三10万公里,5
G,观致,观致汽车,152,2974,3 2018款 两厢 1.6L 自动领先型 10.89万,,4,L,4,1598,V,汽油,92,6挡双离合,2018.01,三10万公里,5
G,观致,观致汽车,152,2974,3 2018款 两厢 1.6L 自动尊贵型 13.29万,,4,L,4,1598,V,汽油,92,6挡双离合,2018.01,三10万公里,5
G,观致,观致汽车,152,2974,3 2018款 两厢 1.6T 自动旗舰型 15.39万,,4,L,4,1598,V,汽油,92,6挡双离合,2018.01,三10万公里,5
G,观致,观致汽车,152,2974,3 2018款 都市SUV 1.6T 手动领先型 12.59万,,4,L,4,1598,V,汽油,92,6挡手动,2018.01,三10万公里,5
G,观致,观致汽车,152,2974,3 2018款 都市SUV 1.6T 自动尊贵型 15.19万,,4,L,4,1598,V,汽油,92,6挡双离合,2018.01,三10万公里,5
G,观致,观致汽车,152,2974,3 2018款 GT 1.6T 手动领先型 10.89万,,4,L,4,1598,V,汽油,92,6挡手动,2018.01,三10万公里,5
G,观致,观致汽车,152,2974,3 2018款 GT 1.6T 自动尊贵型 13.99万,,4,L,4,1598,V,汽油,92,6挡双离合,2018.01,三10万公里,5
G,观致,观致汽车,152,3662,5 2019款 5S 1.6TGDI 领先型 13.88万,,4,L,4,1598,VI,汽油,92,7挡双离合,2019.09,六10万公里,5
G,观致,观致汽车,152,3662,5 2019款 5S 1.6TGDI 尊贵型 14.88万,,4,L,4,1598,VI,汽油,92,7挡双离合,2019.09,六10万公里,5
G,观致,观致汽车,152,3662,5 2019款 5S 1.6TGDI 旗舰型 16.38万,,4,L,4,1598,VI,汽油,92,7挡双离合,2019.09,六10万公里,5
G,观致,观致汽车,152,3662,5 2018款 1.6T 手动进取型 13.99万,,4,L,4,1598,V,汽油,92,6挡手动,2018.01,六10万公里,5
G,观致,观致汽车,152,3662,5 2018款 改款 1.6T 自动领先型 15.99万,,4,L,4,1598,V,汽油,92,6挡双离合,2018.07,六10万公里,5
G,观致,观致汽车,152,3662,5 2018款 改款 1.6T 自动尊贵型 17.49万,,4,L,4,1598,V,汽油,92,6挡双离合,2018.07,六10万公里,5
G,观致,观致汽车,152,3662,5 2019款 1.6T 自动 智云互联（AliOS）尊贵 18.49万,,4,L,4,1598,V,汽油,92,6挡双离合,2018.12,六10万公里,5
G,观致,观致汽车,152,3662,5 2019款 1.6T 自动 智云互联（AliOS）旗舰 19.49万,,4,L,4,1598,V,汽油,92,6挡双离合,2018.12,六10万公里,5
G,光冈,光冈自动车,116,2095,2010款 3.7L 敞篷 115.00万,,6,V,4,,V,汽油,95,6挡自动,2010.04,待查,4
G,广汽传祺,广汽乘用车,82,4630,GA4 2018款 150N 手动精英 7.38万,4A15K1,4,L,4,1495,V,汽油,92,5挡手动,2018.01,三10万公里,5
G,广汽传祺,广汽乘用车,82,4630,GA4 2018款 150N 手动 7.98万,4A15K1,4,L,4,1495,V,汽油,92,5挡手动,2018.01,三10万公里,5
G,广汽传祺,广汽乘用车,82,4630,GA4 2018款 150N 手动尊享 8.38万,4A15K1,4,L,4,1495,V,汽油,92,5挡手动,2018.01,三10万公里,5
G,广汽传祺,广汽乘用车,82,4630,GA4 2018款 150N 自动 8.78万,4A15K1,4,L,4,1495,V,汽油,92,4挡手自一体,2018.01,三10万公里,5
G,广汽传祺,广汽乘用车,82,4630,GA4 2018款 200T 手动 8.68万,4A13M1,4,L,4,1325,V,汽油,92,5挡手动,2018.01,三10万公里,5
G,广汽传祺,广汽乘用车,82,4630,GA4 2018款 200T 自动 9.68万,4A13M1,4,L,4,1325,V,汽油,92,6挡手自一体,2018.01,三10万公里,5
G,广汽传祺,广汽乘用车,82,4630,GA4 2018款 200T 自动尊享 10.58万,4A13M1,4,L,4,1325,V,汽油,92,6挡手自一体,2018.01,三10万公里,5
G,广汽传祺,广汽乘用车,82,4630,GA4 2018款 200T 自动尊贵 11.58万,4A13M1,4,L,4,1325,V,汽油,92,6挡手自一体,2018.01,三10万公里,5
G,广汽传祺,广汽乘用车,82,3349,GA6 2019款 270T 自动精英 10.88万,4A15J1,4,L,4,1495,VI,汽油,92,6挡手自一体,2019.08,五15万公里,5
G,广汽传祺,广汽乘用车,82,3349,GA6 2019款 270T 自动 12.68万,4A15J1,4,L,4,1495,VI,汽油,92,6挡手自一体,2019.08,五15万公里,5
G,广汽传祺,广汽乘用车,82,3349,GA6 2019款 270T 自动尊享 13.68万,4A15J1,4,L,4,1495,VI,汽油,92,6挡手自一体,2019.08,五15万公里,5
G,广汽传祺,广汽乘用车,82,3349,GA6 2019款 270T 自动智慧 13.68万,4A15J1,4,L,4,1495,VI,汽油,92,6挡手自一体,2019.08,五15万公里,5
G,广汽传祺,广汽乘用车,82,3349,GA6 2019款 270T 自动尊贵 14.68万,4A15J1,4,L,4,1495,VI,汽油,92,6挡手自一体,2019.08,五15万公里,5
G,广汽传祺,广汽乘用车,82,3349,GA6 2019款 270T 自动至尊 16.88万,4A15J1,4,L,4,1495,VI,汽油,92,6挡手自一体,2019.08,五15万公里,5
G,广汽传祺,广汽乘用车,82,3782,GA8 2017款 280T 智享 14.98万,,4,L,4,1796,V,汽油,92,6挡手自一体,2017.04,五15万公里,5
G,广汽传祺,广汽乘用车,82,3782,GA8 2017款 280T 尊享 15.98万,,4,L,4,1796,V,汽油,92,6挡手自一体,2017.04,五15万公里,5
G,广汽传祺,广汽乘用车,82,3782,GA8 2017款 280T 行政 18.98万,,4,L,4,1796,V,汽油,92,6挡手自一体,2017.04,五15万公里,5
G,广汽传祺,广汽乘用车,82,3782,GA8 2017款 320T 智享 15.68万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2017.04,五15万公里,5
G,广汽传祺,广汽乘用车,82,3782,GA8 2017款 320T 尊享 16.68万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2017.04,五15万公里,5
G,广汽传祺,广汽乘用车,82,3782,GA8 2017款 320T 行政 19.68万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2017.04,五15万公里,5
G,广汽传祺,广汽乘用车,82,3782,GA8 2017款 320T 至尊 25.98万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2017.04,五15万公里,4
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 手动精英（七座）VI 10.98万,,4,L,4,1495,VI,汽油,92,6挡手动,2019.07,三10万公里,7
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 自动精英（七座）VI 11.98万,,4,L,4,1495,VI,汽油,92,7挡双离合,2019.07,三10万公里,7
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 自动（六座）VI 12.98万,,4,L,4,1495,VI,汽油,92,7挡双离合,2019.07,三10万公里,6
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 自动（七座）VI 12.98万,,4,L,4,1495,VI,汽油,92,7挡双离合,2019.07,三10万公里,7
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 自动尊享（六座）VI 13.98万,,4,L,4,1495,VI,汽油,92,7挡双离合,2019.07,三10万公里,6
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 自动尊享（七座）VI 13.98万,,4,L,4,1495,VI,汽油,92,7挡双离合,2019.07,三10万公里,7
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 自动尊荣（六座）VI 14.98万,,4,L,4,1495,VI,汽油,92,7挡双离合,2019.07,三10万公里,6
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 自动尊荣（七座）VI 14.98万,,4,L,4,1495,VI,汽油,92,7挡双离合,2019.07,三10万公里,7
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 自动尊贵（六座）VI 15.98万,,4,L,4,1495,VI,汽油,92,7挡双离合,2019.07,三10万公里,6
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 自动尊贵（七座）VI 15.98万,,4,L,4,1495,VI,汽油,92,7挡双离合,2019.07,三10万公里,7
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 手动精英（七座）V 10.98万,4A15J1,4,L,4,1495,V,汽油,92,6挡手动,2019.01,三10万公里,7
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 自动精英（七座）V 11.98万,4A15J1,4,L,4,1495,V,汽油,92,6挡手自一体,2019.01,三10万公里,7
G,广汽传祺,广汽乘用车,82,4662,GM6 2019款 270T 自动（六座）V 12.98万,4A15J1,4,L,4,1495,V,汽油,92,6挡手自一体,2019.01,三10万公里,6
G,广汽传祺,广汽乘用车,82,4174,GM8 2020款 390T 尊享 19.28万,,4,L,4,1991,VI,汽油,95,8挡手自一体,2019.09,三10万公里,7
G,广汽传祺,广汽乘用车,82,4174,GM8 2020款 390T 尊贵 21.98万,,4,L,4,1991,VI,汽油,95,8挡手自一体,2019.09,三10万公里,7
G,广汽传祺,广汽乘用车,82,4174,GM8 2018款 320T 17.68万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2017.12,三10万公里,7
G,广汽传祺,广汽乘用车,82,4174,GM8 2018款 320T 尊享 18.98万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2017.12,三10万公里,7
G,广汽传祺,广汽乘用车,82,4174,GM8 2018款 320T 尊贵 21.68万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2017.12,三10万公里,7
G,广汽传祺,广汽乘用车,82,4174,GM8 2019款 320T 至尊 22.98万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2018.12,三10万公里,7
G,广汽传祺,广汽乘用车,82,4174,GM8 2018款 320T 旗舰 25.98万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2017.12,三10万公里,7
G,广汽传祺,广汽乘用车,82,3495,GS3 2019款 150N 手动 7.38万,4A15K1,4,L,4,1495,V,汽油,92,5挡手动,2019.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,3495,GS3 2019款 150N 手动精英 7.98万,4A15K1,4,L,4,1495,V,汽油,92,5挡手动,2019.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,3495,GS3 2019款 150N 手动 8.48万,4A15K1,4,L,4,1495,V,汽油,92,5挡手动,2019.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,3495,GS3 2019款 150N 自动 8.28万,4A15K1,4,L,4,1495,V,汽油,92,6挡手自一体,2019.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,3495,GS3 2019款 150N 自动精英 8.88万,4A15K1,4,L,4,1495,V,汽油,92,6挡手自一体,2019.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,3495,GS3 2019款 235T 手动 7.68万,,3,L,4,1493,VI,汽油,92,6挡手动,2019.07,三10万公里,5
G,广汽传祺,广汽乘用车,82,3495,GS3 2019款 235T 手动精英 8.48万,,3,L,4,1493,VI,汽油,92,6挡手动,2019.07,三10万公里,5
G,广汽传祺,广汽乘用车,82,3495,GS3 2019款 235T 手动 9.38万,,3,L,4,1493,VI,汽油,92,6挡手动,2019.07,三10万公里,5
G,广汽传祺,广汽乘用车,82,3495,GS3 2019款 235T 自动精英 9.38万,,3,L,4,1493,VI,汽油,92,7挡双离合,2019.07,三10万公里,5
G,广汽传祺,广汽乘用车,82,3495,GS3 2019款 235T 自动 10.28万,,3,L,4,1493,VI,汽油,92,7挡双离合,2019.07,三10万公里,5
G,广汽传祺,广汽乘用车,82,3495,GS3 2019款 235T 自动尊贵 11.38万,,3,L,4,1493,VI,汽油,92,7挡双离合,2019.07,三10万公里,5
G,广汽传祺,广汽乘用车,82,3495,GS3 2017款 150N 手动 7.38万,4A15K1,4,L,4,1495,V,汽油,92,5挡手动,2017.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,3495,GS3 2017款 150N 手动精英 7.98万,4A15K1,4,L,4,1495,V,汽油,92,5挡手动,2017.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 235T 手动两驱百万纪念 11.68万,4A15M1,4,L,4,1495,V,汽油,92,6挡手动,2018.09,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 235T DCT两驱精英百万纪念 12.38万,4A15M1,4,L,4,1495,V,汽油,92,7挡双离合,2018.09,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 235T DCT两驱智联百万纪念 13.38万,4A15M1,4,L,4,1495,V,汽油,92,7挡双离合,2018.09,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 235T 自动两驱精英百万纪念 12.68万,4A15M1,4,L,4,1495,V,汽油,92,6挡手自一体,2018.09,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 235T 自动两驱智联百万纪念 13.68万,4A15M1,4,L,4,1495,V,汽油,92,6挡手自一体,2018.09,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 235T 自动四驱智联百万纪念 14.48万,4A15M1,4,L,4,1495,V,汽油,92,6挡手自一体,2018.09,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 200T 手动两驱 8.98万,4A13M1,4,L,4,1325,V,汽油,92,5挡手动,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 200T 手动两驱精英 9.88万,4A13M1,4,L,4,1325,V,汽油,92,5挡手动,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 200T G-DCT两驱 10.58万,4A13M1,4,L,4,1325,V,汽油,92,7挡双离合,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 200T G-DCT两驱精英 11.58万,4A13M1,4,L,4,1325,V,汽油,92,7挡双离合,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 235T 手动两驱精英 10.58万,4A15M1,4,L,4,1495,V,汽油,92,6挡手动,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 235T 手动两驱 11.38万,4A15M1,4,L,4,1495,V,汽油,92,6挡手动,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,3691,GS4 2018款 235T G-DCT两驱精英 12.38万,4A15M1,4,L,4,1495,V,汽油,92,7挡双离合,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,2560,GS5 2019款 235T 手动 10.98万,4A15M1,4,L,4,1495,V,汽油,92,6挡手动,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,2560,GS5 2019款 235T 自动 12.38万,4A15M1,4,L,4,1495,V,汽油,92,6挡手自一体,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,2560,GS5 2019款 235T 自动精英 13.38万,4A15M1,4,L,4,1495,V,汽油,92,6挡手自一体,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,2560,GS5 2019款 235T 自动 14.38万,4A15M1,4,L,4,1495,V,汽油,92,6挡手自一体,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,2560,GS5 2019款 270T 自动 12.68万,4A15J1,4,L,4,1495,VI,汽油,92,6挡手自一体,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,2560,GS5 2019款 270T 自动精英 13.68万,4A15J1,4,L,4,1495,VI,汽油,92,6挡手自一体,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,2560,GS5 2019款 270T 自动 14.68万,4A15J1,4,L,4,1495,VI,汽油,92,6挡手自一体,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,2560,GS5 2019款 270T 自动尊享 15.68万,4A15J1,4,L,4,1495,VI,汽油,92,6挡手自一体,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,2560,GS5 2019款 270T 自动尊贵 16.98万,4A15J1,4,L,4,1495,VI,汽油,92,6挡手自一体,2018.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,4230,GS7 2019款 390T 两驱精英型 15.28万,,4,L,4,1991,VI,汽油,92,6挡手自一体,2019.07,三10万公里,5
G,广汽传祺,广汽乘用车,82,4230,GS7 2019款 390T 两驱型 16.28万,,4,L,4,1991,VI,汽油,92,6挡手自一体,2019.07,三10万公里,5
G,广汽传祺,广汽乘用车,82,4230,GS7 2019款 390T 两驱智联型 17.28万,,4,L,4,1991,VI,汽油,92,6挡手自一体,2019.07,三10万公里,5
G,广汽传祺,广汽乘用车,82,4230,GS7 2019款 390T 两驱尊贵型 18.98万,,4,L,4,1991,VI,汽油,92,6挡手自一体,2019.07,三10万公里,5
G,广汽传祺,广汽乘用车,82,4230,GS7 2017款 280T 两驱型 14.98万,,4,L,4,1796,V,汽油,92,6挡手自一体,2017.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,4230,GS7 2017款 320T 两驱型 15.98万,,4,L,4,1991,V,汽油,92,6挡手自一体,2017.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,4230,GS7 2017款 320T 两驱智联型 16.98万,,4,L,4,1991,V,汽油,92,6挡手自一体,2017.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,4230,GS7 2017款 320T 四驱智联型 18.68万,,4,L,4,1991,V,汽油,92,6挡手自一体,2017.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,4230,GS7 2017款 320T 四驱尊贵型 20.98万,,4,L,4,1991,V,汽油,92,6挡手自一体,2017.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,4094,GS8 2017款 320T 两驱精英（五座） 16.38万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2016.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,4094,GS8 2017款 320T 两驱（七座） 16.98万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2016.1,三10万公里,7
G,广汽传祺,广汽乘用车,82,4094,GS8 2017款 320T 两驱智联（七座） 18.28万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2016.1,三10万公里,7
G,广汽传祺,广汽乘用车,82,4094,GS8 2019款 390T 两驱智联（七座） 18.58万,,4,L,4,1991,VI,汽油,92,6挡手自一体,2019.07,三10万公里,7
G,广汽传祺,广汽乘用车,82,4094,GS8 2017款 320T 两驱尊贵（七座） 21.38万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2016.1,三10万公里,7
G,广汽传祺,广汽乘用车,82,4094,GS8 2017款 320T 四驱智联（七座） 19.98万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2016.1,三10万公里,7
G,广汽传祺,广汽乘用车,82,4094,GS8 2017款 320T 四驱至尊（七座） 25.98万,4B20M1,4,L,4,1991,V,汽油,92,6挡手自一体,2016.1,三10万公里,7
G,广汽传祺,广汽乘用车,82,3069,GA3 2014款 1.6L 自动精英智慧 9.08万,,4,L,4,1598,IV(V),汽油,92,4挡自动,2013.11,三10万公里,5
G,广汽传祺,广汽乘用车,82,3069,GA3 2014款 1.6L 自动智慧 10.68万,,4,L,4,1598,IV(V),汽油,92,4挡自动,2013.11,三10万公里,5
G,广汽传祺,广汽乘用车,82,3524,GA3S视界 2016款 200T 手动精英 7.38万,,4,L,4,1325,V,汽油,92,5挡手动,2016.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,3524,GA3S视界 2016款 200T 手动ESP 8.18万,,4,L,4,1325,V,汽油,92,5挡手动,2016.08,三10万公里,5
G,广汽传祺,广汽乘用车,82,2141,GA5 2014款 1.6T 手动 11.68万,,4,L,4,1598,IV+OBD,汽油,92,5挡手动,2014.1,三10万公里,5
G,广汽传祺,广汽乘用车,82,2141,GA5 2014款 1.6T 自动 12.98万,,4,L,4,1598,IV+OBD,汽油,92,5挡手自一体,2014.09,三10万公里,5
G,广汽传祺,广汽乘用车,82,2141,GA5 2014款 1.6T 自动精英 13.68万,,4,L,4,1598,IV+OBD,汽油,92,5挡手自一体,2014.09,三10万公里,5
G,广汽传祺,广汽乘用车,82,2141,GA5 2014款 1.6T 自动 14.88万,,4,L,4,1598,IV+OBD,汽油,92,5挡手自一体,2014.09,三10万公里,5
G,广汽传祺,广汽乘用车,82,4340,GA5新能源 2016款 PHEV 精英 19.93万,,4,L,未知,998,V,插电式混合动力,92,,2015.12,,5
G,广汽传祺,广汽乘用车,82,4340,GA5新能源 2016款 PHEV 尊享 21.93万,,4,L,未知,998,V,插电式混合动力,92,,2015.12,,5
G,广汽传祺,广汽乘用车,82,3574,GS5 Super 2016款 2.0L 手动两驱 11.68万,4B20K2,4,L,4,1969,V,汽油,92,5挡手动,2015.11,三10万公里,5
G,广汽传祺,广汽乘用车,82,3574,GS5 Super 2016款 2.0L 自动两驱超享 12.98万,4B20K2,4,L,4,1969,V,汽油,92,5挡手自一体,2015.11,三10万公里,5
G,广汽传祺,广汽乘用车,82,3574,GS5 Super 2016款 2.0L 自动两驱周年纪念 13.98万,4B20K2,4,L,4,1969,V,汽油,92,5挡手自一体,2015.11,三10万公里,5
G,广汽传祺,广汽乘用车,82,3574,GS5 Super 2016款 1.8T 自动两驱超享 14.38万,4B18M1,4,L,4,1751,V,汽油,92,7挡双离合,2015.11,三10万公里,5
G,广汽传祺,广汽乘用车,82,3574,GS5 Super 2016款 1.8T 自动两驱周年纪念 15.38万,4B18M1,4,L,4,1751,V,汽油,92,7挡双离合,2015.11,三10万公里,5
