行政区域,项目名称,项目位置,土地用途,行业分类,面积(公顷),供地方式,土地使用年限,成交价(万元),约定容积率,合同签订日期,数据来源,数据写入日期
铜仁地区本级,铜仁川硐教育园区B-05-11号地块,铜仁川硐教育园区B-05-11地块,中低价位、中小套型普通商品住房用地,房地产业,2.936000,挂牌出让,中低价位、中小套型普通商品住房用地70年;批发零售用地40,1510.0000,下限:1.00上限:5.90,2011年11月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2e1e1e4c-f70c-4bfa-ab33-1f61665efded,2019-08-28 21:48:45
铜仁地区本级,铜仁川硐教育园区B-01-20地块,铜仁川硐教育园区B-02-20地块,中低价位、中小套型普通商品住房用地,零售业,5.187200,挂牌出让,中低价位、中小套型普通商品住房用地70年;批发零售用地40,2560.0000,下限:1.00上限:3.40,2011年11月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2529cb1e-14dd-4a9b-9f1f-d46d20959991,2019-08-28 21:48:47
铜仁地区本级,铜仁川硐教育园区B-07-12-1号地块,铜仁川硐教育园区B-07-12-1号地块,中低价位、中小套型普通商品住房用地,房地产业,7.033370,挂牌出让,中低价位、中小套型普通商品住房用地70年;批发零售用地40,3360.0000,下限:1.00上限:3.40,2011年11月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1df62787-3a7e-42a7-9c31-d0b6c4a6efcc,2019-08-28 21:48:51
铜仁地区本级,铜仁川硐教育园区B-10-05-1号地块,铜仁川硐教育园区B-10-05-1号地块,中低价位、中小套型普通商品住房用地,房地产业,1.788700,挂牌出让,中低价位、中小套型普通商品住房用地70年;批发零售用地40,650.0000,下限:1.00上限:3.90,2011年11月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1e938b0a-5661-4a93-8f8d-78870da984fc,2019-08-28 21:48:54
铜仁地区本级,铜仁大兴科技工业区规划A-11-01地块,铜仁大兴科技工业区（规划A-11-01地块）,工业用地,其它,10.071000,挂牌出让,50,1209.0000,下限:0.70上限:0.00,2011年11月21日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bb818de7-fd3f-4b4a-a581-88e89d3107cf,2019-08-28 21:48:58
铜仁地区本级,铜仁大兴科技工业区（规划A-13-01地块）,铜仁大兴科技工业区(规划A-13-01地块),工业用地,其它,4.689500,挂牌出让,50,563.0000,下限:0.70上限:,2011年11月21日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4f6636f6-30a7-4d3f-8495-45387b694ffb,2019-08-28 21:49:10
铜仁地区本级,铜仁大兴科技工业区A-08地块,铜仁大兴科技工业区A-08地块,工业用地,通讯设备、计算机及其他电子设备制造业,8.222000,挂牌出让,50,987.0000,下限:0.98上限:1.80,2011年09月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=eb34486f-37a9-4338-9b0f-f4501af20a21,2019-08-28 21:49:16
铜仁地区本级,铜仁市清水塘片区控规4-2号地块,铜仁市清水塘片区控规4-2地块,住宿餐饮用地,住宿业,0.967300,挂牌出让,40,1300.0000,下限:0.00上限:3.50,2011年09月16日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e5151aff-07e7-4382-9d28-0d93cc0ca77d,2019-08-28 21:49:23
铜仁地区本级,铜仁地区机关事务局、档案局地块,铜仁市花果山中路行署车队,公共设施用地,公共设施管理业,0.525400,挂牌出让,50,420.0000,下限:0.00上限:1.40,2011年05月16日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=491de33d-3b90-4098-838d-11ec3b642b02,2019-08-28 21:49:27
铜仁地区本级,地区林业局地块,铜仁市中华路(地区林业局办公及宿舍区）,中低价位、中小套型普通商品住房用地,房地产业,0.361500,挂牌出让,中低价位、中小套型普通商品住房用地70年;批发零售用地40,1620.0000,下限:0.00上限:8.00,2011年05月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=214d2072-6922-44b9-88d0-3239e7336d12,2019-08-28 21:49:33
铜仁地区本级,贵州省人民检察院铜仁分院地块开发建设项目,铜仁市锦江南路61号,中低价位、中小套型普通商品住房用地,房地产业,0.380200,挂牌出让,中低价位、中小套型普通商品住房用地70年;批发零售用地40,400.0000,下限:0.00上限:12.00,2011年03月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=63a61842-11a9-44b7-909a-da87119359b4,2019-08-28 21:49:33
铜仁地区本级,铜仁地委机关服务中心,铜仁市花果山北路地委机关服务中心处,住宿餐饮用地,住宿业,0.895100,挂牌出让,40,820.0000,下限:0.00上限:3.00,2010年08月20日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3515bd36-440b-4b89-bdf8-3456426774c6,2019-08-28 21:49:38
铜仁地区本级,铜仁地区水电物资供应站,铜仁市东太大道（原铜仁市新华南路6号）,中低价位、中小套型普通商品住房用地,房地产业,0.292300,挂牌出让,中低价位、中小套型普通商品住房用地70年;批发零售用地40,395.0000,下限:0.00上限:6.70,2010年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=74776e90-1e26-48f0-80eb-c9c9b3d3a3a4,2019-08-28 21:49:41
